2.16865536737,0.221988438783,0.2504237666,0
0.236506215068,2.13927227939,1.22538084576,1
0.29550770705,0.247831763412,4.1122378443,2
2.13431655596,0.220124123982,0.269736822852,0
1.27030136611,3.1808384635,0.248829361349,1
0.29467242175,0.216547551015,2.10200793689,2
3.16080843439,1.28546902939,1.26363442413,0
1.24242476342,4.12117593434,0.235829243874,1
0.289427132554,0.275431286064,3.13435821253,2
3.135080883,0.299824066204,1.22410312208,0
1.26128865607,3.19594520596,0.274724823796,1
0.257255972153,0.2882907402,4.15357928976,2
2.18719077349,0.254403342298,0.209237524749,0
0.215556391932,2.13675031345,0.234711346114,1
0.243729037928,0.297451509665,4.1726895284,2
2.1518577888,0.203033284977,1.21578685571,0
2.29446079595,2.13039145969,0.23217160263,1
0.284488093763,0.284444106058,3.111767711,2
3.15447557676,0.253533606332,1.28879301059,0
0.244420401233,2.11356615218,0.282275474196,1
0.237145738194,0.279258667193,2.16877336556,2
2.1917537448,0.282305287742,1.23745812049,0
0.237257711823,2.17367999886,0.29679880137,1
0.218780353758,0.204378962361,3.18551676932,2
2.15431727655,0.22867473837,1.22288156548,0
1.24546131111,3.18699692189,0.282986472667,1
0.214587465521,0.299737871122,2.13408397977,2
2.13515402566,0.226406659397,1.2517629742,0
0.212748940857,2.17085444323,0.231833808454,1
0.211820047487,0.230663651459,4.14243725029,2
2.1764963454,0.286159117686,1.20573746623,0
0.297723331187,2.16310274581,0.220231182012,1
1.23446205849,0.203764711987,2.16969547264,2
3.19443587585,0.200446748757,0.208497366292,0
0.250228743802,2.10947049482,1.27106944891,1
0.207150524512,0.296541491707,2.12521809028,2
6.13637096358,0.261939911514,2.27651937741,0
1.26708599754,3.16042654735,0.248901164016,1
0.246763548042,0.244936020957,2.10036709797,2
2.11002570045,0.288954118926,0.285792954452,0
2.29569739101,4.10434954639,2.2715123663,1
0.21836105176,0.264643092848,3.14710490408,2
2.19083114328,0.215336501563,1.20731209666,0
0.261182880759,2.17011404622,0.281220644146,1
0.207787612408,0.296209942757,4.10556238056,2
2.18720238669,0.238322536025,2.20283862857,0
0.272476228958,2.17970842313,0.261513538507,1
0.26015466385,0.293907949792,2.143009458,2
2.13151300667,0.200275115763,0.266678689351,0
0.229543107041,2.14867256699,0.225227322585,1
0.285414484699,0.282499002395,2.12137616286,2
2.14904949943,0.226704828903,0.211564319122,0
